model,run_seconds,MSE,RMSE,MAE,MdAE,RMSLE,MAPE_%,sMAPE_%,R2,Corr,MBE,PBIAS_%,NRMSE_mean,NRMSE_range,Theils_U1,Theils_U2,Directional_Accuracy_%,MASE
neuralprophet,96.0299792289734,94.53247696519612,9.72278133895832,7.82392692565918,6.998046875,0.2871269144835949,19.133466430345862,22.47056995512006,-5.93964993750681,-0.1215659568426014,-7.82392692565918,-20.003442036654384,0.2485824506644514,1.2445160097936845,0.1372657595042918,13.479187920562088,3.278688524590164,7.952010499834226
tbats,27.13004326820373,45.983726791993575,6.781130200194771,5.560037083350443,8.74773644820299,0.1758441447062801,13.36387707806342,14.813771298444738,-2.3756755033074515,-0.7977980753313701,-5.560037083350443,-14.215352542940453,0.1733732256926121,0.8679846645139103,0.0930957890090784,9.40102683539492,0.0,5.6510590763915305
lgbm,0.7573370933532715,96.7205221825844,9.8346592306284,9.054425965006292,12.228279699493491,0.2703073450299791,22.39713557461282,25.675898896322085,-6.100274818432136,-0.3043476148052592,-9.054425965006292,-23.14946019909588,0.2514428338734294,1.258836379909125,0.1418159491330638,13.634289950876685,90.1639344262295,9.2026537348616
rf,4.283878326416016,210.2761481708233,14.500901633030386,13.931597762410664,17.116116302500814,0.4361496120489562,34.949320284340644,42.82783850280942,-14.436418312090504,-0.3181171029360201,-13.931597762410664,-35.61893036148038,0.3707447014507308,1.856115406652061,0.2248862951751642,20.10333991015615,32.78688524590164,14.159668506467147
lstm,13.343238115310667,36.34761033968893,6.028897937408538,5.603714651876815,6.1720056135200885,0.1372641502014225,14.204927374522809,13.137038543964568,-1.6682860739511869,0.920995566688942,5.603714651876815,14.327023027419786,0.1541408956799018,0.7716989350005182,0.0715233724221698,8.358168863327064,3.278688524590164,5.6954516795982215
nbeats,12.619603395462036,73.36647572890614,8.565423266185165,7.861380377803548,8.43234086010898,0.2327965420149088,19.538537596379328,22.01451476422369,-4.385849128809424,0.3998003475516,-7.861380377803548,-20.0991993163633,0.218992264893899,1.096374176668342,0.1213382572521697,11.874683364671265,3.278688524590164,7.9900770931877885
nhits,2.8098998069763184,19.06041630616165,4.365823668697769,3.935954886810701,3.997585151195768,0.110550579405411,9.753002947331826,10.352842889518802,-0.3992293556066144,0.9000518105971983,-3.935954886810701,-10.063059916752874,0.1116210587175491,0.5588254288780179,0.058569618377462,6.052564138475201,3.278688524590164,4.000389431571225
patchtst,14.774656057357788,237.15579510404007,15.399863476798751,13.731165173233029,17.667688001585237,0.4609637405536324,34.12546691892898,40.42738154646251,-16.409659108784954,-0.9179538171494992,-8.00030875709495,-20.4543976469213,0.3937284681721283,1.9711825225071269,0.2142649308138631,21.34961658790225,4.918032786885246,13.955954684904937
transformer,4.7822105884552,3.787878818045472,1.9462473681537689,1.714647107851902,1.5193149135488753,0.0494842486862918,4.444791797448605,4.4311100808146335,0.7219309823796269,0.9103287355913654,-0.2466819493849986,-0.6306919943013132,0.0497597265132711,0.2491196628048092,0.0248836408514981,2.6981820428407044,3.278688524590164,1.7427171719142749
ensemble_meta,,,,,,,,,,,,,,,,,,
ensemble,38.81789994239807,90.24274299406379,9.499618044640732,8.932448928326355,11.326759751726053,0.2602819336616782,22.238669496278867,25.314480195259154,-5.624739622656503,0.7312525858345664,-8.932448928326355,-22.83760138366805,0.24287683241943991,1.2159511081575962,0.13673522748779046,13.16980525769941,3.278688524590164,9.078679842258326
