model,run_seconds,MSE,RMSE,MAE,MdAE,RMSLE,MAPE_%,sMAPE_%,R2,Corr,MBE,PBIAS_%,NRMSE_mean,NRMSE_range,Theils_U1,Theils_U2,Directional_Accuracy_%,MASE
neuralprophet,83.03597450256348,61.46849121668589,7.840184386650986,6.297489450332966,5.269168853759766,0.3344661559425446,23.67111565592628,25.450731788504143,-3.116125240615837,0.0493569780941975,-2.332688148985518,-8.102454910042244,0.2723241873770745,0.5017718004245291,0.139215099323482,2.6256118519933738,8.695652173913043,6.46350404437186
tbats,28.822046756744385,15.37566489361702,3.921181568560301,2.526595744680851,0.0,0.1410537752163519,9.394169660127108,9.032013699698336,-0.0296033155713442,,-0.6648936170212766,-2.3094688221538333,0.1361999324957562,0.2509556202272476,0.068584390671951,1.3131707486062991,78.26086956521739,2.593201932775602
lgbm,0.6766350269317627,34.11958503198359,5.84119722591042,5.378326369360228,5.831949906889346,0.2131554995749765,19.06121317130181,20.20753155316457,-1.284755691406377,0.0408701045773422,-3.830903753142304,-13.3064185789456,0.2028905456054918,0.3738366222190114,0.1079470522729357,1.9561678539466656,58.69565217391305,5.52010996040234
rf,2.791917562484741,19.587064324330548,4.425727547458219,3.117697514949294,2.5047805031531887,0.1542938448810274,10.774485874715047,11.227091652465347,-0.3116119862245381,0.0939596084378161,-2.0099586282541493,-6.981472925801155,0.1537250399322202,0.2832465628560482,0.0792344603055667,1.482138956079268,65.21739130434783,3.199886344539633
lstm,12.860698699951172,93.56417689093372,9.672857741688013,8.914955888149064,10.404512617640147,0.3875732210861526,30.83802170716649,36.4247780903585,-5.265354208233344,-0.1680368837974359,-7.557729220029156,-26.25132735990727,0.3359810170541712,0.6190628950718325,0.1909365654604191,3.239358754427275,10.869565217391305,9.149972206051348
nbeats,9.84985852241516,29.981713339710325,5.475555984528906,4.043842656167143,3.3359482442794715,0.1930094027765784,16.334793804018652,13.900827183712286,-1.007670671457614,0.0143154640333708,3.6589023857564937,12.708981958746184,0.1901902124219633,0.3504355827855712,0.0889976070267246,1.8337176755320528,15.217391304347828,4.150446550022853
nhits,2.2092788219451904,22.41613876429365,4.734568487654777,2.7676314740021475,1.098743653322451,0.1714824909155921,11.653251479751102,9.76731259575064,-0.5010557887226901,-0.0342850456127912,1.906245068205073,6.621229982815803,0.1644524481052983,0.3030123830159778,0.079174767131509,1.5855671910505682,15.217391304347828,2.840591852773634
patchtst,15.108669757843018,27.98159250948776,5.289762991806699,3.833893992233843,2.611461920650441,0.1889971513826506,14.984067746905051,13.550404429407742,-0.8737362333316006,-0.2766106273208121,0.5546637304131483,1.9265918026217324,0.1837368022381956,0.33854483125896,0.0904036792358295,1.7714971639150905,8.695652173913043,3.93496321350506
transformer,4.617018699645996,44.862066659716085,6.697915097977585,5.875370541654431,5.93774705462474,0.2530237357581885,21.64587701791921,22.457656605806715,-2.00410635220084,-0.0833793240837198,-3.1047581512347087,-10.784194594509222,0.2326481363477889,0.4286665659962188,0.1216181419631074,2.243075468331861,10.869565217391305,6.030257225148481
ensemble_meta,,,,,,,,,,,,,,,,,,
ensemble,55.53950643539429,36.122452533907826,6.010195715108438,5.546812011966006,5.354505937892988,0.21628605675382287,19.364534379129402,20.740881129816717,-1.4188740553860293,-0.05398915101966894,-4.215490055302769,-14.64225645064321,0.20876060860007692,0.3846525255207624,0.11196766226838838,2.012764027496205,10.869565217391305,5.6930372262580144
